OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,ResellerName,CommissionPercentage
MEE-816663,PID-8316,Book,Fashion,7,877.32,2037-01-19,CUST-1317,Taylor,customer220@example.com,+91-8792177330,"130 Street, City-97, State-28",2037-01-23,In Transit,Meesho,Reseller3,10.25
MEE-127512,PID-8892,Shoes,Electronics,1,316.81,2037-01-20,CUST-5826,Jane,customer883@example.com,+91-8508925083,"386 Street, City-31, State-17",2037-01-24,Cancelled,Meesho,Reseller1,18.3
MEE-386695,PID-4889,Phone,Accessories,6,105.15,2037-01-21,CUST-8008,John,customer652@example.com,+91-8499287173,"95 Street, City-38, State-22",2037-01-25,In Transit,Meesho,Reseller1,13.43
MEE-450585,PID-5262,Shoes,Books,9,306.07,2037-01-22,CUST-8260,Chris,customer333@example.com,+91-7561920361,"409 Street, City-31, State-3",2037-01-26,Delivered,Meesho,Reseller2,5.17
MEE-637133,PID-6323,Headphones,Fashion,8,322.36,2037-01-23,CUST-8391,Sam,customer479@example.com,+91-9702727654,"151 Street, City-14, State-17",2037-01-27,In Transit,Meesho,Reseller3,13.36
MEE-494717,PID-2996,Headphones,Accessories,6,643.62,2037-01-24,CUST-7847,Taylor,customer64@example.com,+91-7530506461,"197 Street, City-60, State-13",2037-01-28,Cancelled,Meesho,Reseller2,12.68
MEE-187548,PID-7944,Shoes,Books,8,676.75,2037-01-25,CUST-2610,Sam,customer912@example.com,+91-7322180217,"347 Street, City-25, State-25",2037-01-29,Cancelled,Meesho,Reseller3,17.01
MEE-722174,PID-5882,Headphones,Accessories,6,272.23,2037-01-26,CUST-4961,Sam,customer9@example.com,+91-9937548509,"129 Street, City-39, State-23",2037-01-30,Delivered,Meesho,Reseller1,7.71
MEE-674024,PID-9109,Phone,Books,9,634.2,2037-01-27,CUST-3019,Sam,customer650@example.com,+91-7076085604,"345 Street, City-51, State-22",2037-01-31,Cancelled,Meesho,Reseller1,7.69
MEE-211579,PID-7669,Headphones,Fashion,8,316.46,2037-01-28,CUST-3625,Jane,customer457@example.com,+91-8045314958,"23 Street, City-17, State-2",2037-02-01,Delivered,Meesho,Reseller1,12.0
MEE-634182,PID-2185,Watch,Accessories,8,122.49,2037-01-29,CUST-7969,Sam,customer422@example.com,+91-9346408447,"229 Street, City-13, State-11",2037-02-02,In Transit,Meesho,Reseller2,7.82
MEE-334502,PID-6548,Phone,Books,3,157.17,2037-01-30,CUST-4675,Chris,customer409@example.com,+91-9234916118,"216 Street, City-79, State-5",2037-02-03,In Transit,Meesho,Reseller2,7.17
MEE-455836,PID-2178,Laptop,Books,2,252.5,2037-01-31,CUST-4058,Alex,customer67@example.com,+91-8690787708,"361 Street, City-9, State-11",2037-02-04,Cancelled,Meesho,Reseller2,6.78
MEE-273617,PID-3055,Phone,Electronics,1,330.23,2037-02-01,CUST-1635,Chris,customer568@example.com,+91-9566755844,"246 Street, City-66, State-18",2037-02-05,Cancelled,Meesho,Reseller3,8.53
MEE-627473,PID-8688,Laptop,Fashion,8,630.73,2037-02-02,CUST-6615,Chris,customer75@example.com,+91-7197102108,"86 Street, City-93, State-15",2037-02-06,Cancelled,Meesho,Reseller3,13.42
MEE-949545,PID-3698,Headphones,Fashion,1,861.63,2037-02-03,CUST-7817,Chris,customer246@example.com,+91-7769155363,"6 Street, City-43, State-1",2037-02-07,Delivered,Meesho,Reseller3,15.1
MEE-218641,PID-4170,Shoes,Accessories,2,131.16,2037-02-04,CUST-7223,Alex,customer624@example.com,+91-9889035455,"416 Street, City-92, State-25",2037-02-08,Delivered,Meesho,Reseller1,10.15
MEE-119703,PID-9009,Phone,Books,4,791.31,2037-02-05,CUST-5955,Taylor,customer880@example.com,+91-8923154988,"291 Street, City-25, State-16",2037-02-09,Delivered,Meesho,Reseller1,19.73
MEE-335292,PID-5710,Laptop,Electronics,8,395.55,2037-02-06,CUST-5562,Jane,customer669@example.com,+91-7336912779,"316 Street, City-63, State-17",2037-02-10,Cancelled,Meesho,Reseller1,11.52
MEE-513194,PID-9516,Headphones,Accessories,4,588.31,2037-02-07,CUST-8473,Alex,customer758@example.com,+91-9137017877,"342 Street, City-13, State-18",2037-02-11,In Transit,Meesho,Reseller3,15.06
MEE-860582,PID-5828,Headphones,Fashion,9,635.46,2037-02-08,CUST-8064,Jane,customer677@example.com,+91-8786992358,"185 Street, City-29, State-1",2037-02-12,Cancelled,Meesho,Reseller3,13.1
MEE-628262,PID-3672,Headphones,Books,6,151.39,2037-02-09,CUST-1973,John,customer457@example.com,+91-8912261597,"111 Street, City-15, State-9",2037-02-13,Delivered,Meesho,Reseller2,11.44
MEE-132680,PID-8982,Headphones,Electronics,5,334.64,2037-02-10,CUST-4051,Taylor,customer809@example.com,+91-9328475461,"388 Street, City-33, State-17",2037-02-14,In Transit,Meesho,Reseller3,15.14
MEE-948658,PID-1857,Headphones,Electronics,1,629.67,2037-02-11,CUST-6823,Jane,customer363@example.com,+91-8760570228,"486 Street, City-10, State-24",2037-02-15,Delivered,Meesho,Reseller3,18.41
MEE-243579,PID-8971,Watch,Books,1,771.62,2037-02-12,CUST-7374,Chris,customer230@example.com,+91-8049501667,"139 Street, City-50, State-23",2037-02-16,In Transit,Meesho,Reseller3,8.35
MEE-635693,PID-2213,Headphones,Electronics,1,306.93,2037-02-13,CUST-9927,Taylor,customer474@example.com,+91-8739505990,"355 Street, City-10, State-13",2037-02-17,Delivered,Meesho,Reseller1,18.32
MEE-827432,PID-9196,Book,Electronics,2,163.31,2037-02-14,CUST-9894,Jane,customer205@example.com,+91-7624285928,"395 Street, City-73, State-18",2037-02-18,Delivered,Meesho,Reseller1,6.21
MEE-399125,PID-7317,Headphones,Accessories,7,142.79,2037-02-15,CUST-7794,Alex,customer376@example.com,+91-7506574416,"163 Street, City-27, State-18",2037-02-19,Cancelled,Meesho,Reseller1,7.53
MEE-253118,PID-4741,Shoes,Fashion,9,846.21,2037-02-16,CUST-8442,Taylor,customer474@example.com,+91-9708801141,"358 Street, City-39, State-24",2037-02-20,Cancelled,Meesho,Reseller3,15.94
MEE-918649,PID-1050,Watch,Electronics,7,779.4,2037-02-17,CUST-7739,John,customer452@example.com,+91-8543057033,"214 Street, City-29, State-2",2037-02-21,In Transit,Meesho,Reseller3,19.01
MEE-362250,PID-1551,Shoes,Accessories,7,594.51,2037-02-18,CUST-8799,Sam,customer835@example.com,+91-7454102292,"297 Street, City-67, State-3",2037-02-22,Delivered,Meesho,Reseller2,12.26
MEE-762710,PID-4474,Headphones,Fashion,7,260.15,2037-02-19,CUST-9458,Sam,customer796@example.com,+91-7433061264,"374 Street, City-96, State-24",2037-02-23,In Transit,Meesho,Reseller2,9.43
MEE-267911,PID-7882,Headphones,Accessories,3,707.03,2037-02-20,CUST-9915,Sam,customer660@example.com,+91-7055607162,"191 Street, City-96, State-5",2037-02-24,Delivered,Meesho,Reseller2,14.28
MEE-126969,PID-5387,Watch,Electronics,1,786.21,2037-02-21,CUST-5936,Chris,customer126@example.com,+91-9076479070,"500 Street, City-30, State-2",2037-02-25,Delivered,Meesho,Reseller1,6.07
MEE-334336,PID-9434,Shoes,Books,9,821.16,2037-02-22,CUST-7676,Alex,customer948@example.com,+91-8590924600,"170 Street, City-89, State-19",2037-02-26,In Transit,Meesho,Reseller1,11.63
MEE-903090,PID-2868,Phone,Electronics,4,355.4,2037-02-23,CUST-5087,Jane,customer877@example.com,+91-9763113931,"225 Street, City-95, State-14",2037-02-27,Delivered,Meesho,Reseller2,15.24
MEE-117958,PID-3930,Book,Electronics,8,920.23,2037-02-24,CUST-4569,Taylor,customer895@example.com,+91-7607879728,"322 Street, City-91, State-3",2037-02-28,Cancelled,Meesho,Reseller2,10.76
MEE-927501,PID-6224,Phone,Fashion,1,698.78,2037-02-25,CUST-1830,John,customer829@example.com,+91-9629347721,"114 Street, City-85, State-9",2037-03-01,Delivered,Meesho,Reseller3,13.85
MEE-204089,PID-3454,Phone,Accessories,6,206.43,2037-02-26,CUST-7914,Taylor,customer856@example.com,+91-7620186023,"18 Street, City-21, State-16",2037-03-02,Cancelled,Meesho,Reseller3,16.14
MEE-405661,PID-5757,Book,Accessories,9,694.72,2037-02-27,CUST-6490,Alex,customer96@example.com,+91-8452490861,"122 Street, City-86, State-15",2037-03-03,In Transit,Meesho,Reseller3,11.44
MEE-682246,PID-8672,Book,Accessories,5,107.24,2037-02-28,CUST-7203,Alex,customer52@example.com,+91-8841636687,"176 Street, City-24, State-30",2037-03-04,Cancelled,Meesho,Reseller1,10.78
MEE-397188,PID-2217,Book,Accessories,2,977.06,2037-03-01,CUST-5900,Taylor,customer217@example.com,+91-9836195378,"339 Street, City-12, State-13",2037-03-05,Delivered,Meesho,Reseller3,12.04
MEE-684802,PID-7762,Phone,Accessories,1,761.32,2037-03-02,CUST-1437,Sam,customer228@example.com,+91-9927391056,"229 Street, City-87, State-19",2037-03-06,Cancelled,Meesho,Reseller3,14.98
MEE-581318,PID-5120,Headphones,Accessories,5,641.21,2037-03-03,CUST-8559,Jane,customer268@example.com,+91-9140580664,"387 Street, City-81, State-7",2037-03-07,In Transit,Meesho,Reseller2,15.39
MEE-373039,PID-9475,Watch,Accessories,8,565.61,2037-03-04,CUST-6281,Chris,customer963@example.com,+91-7952126552,"314 Street, City-49, State-24",2037-03-08,Cancelled,Meesho,Reseller3,7.19
MEE-383522,PID-4218,Shoes,Fashion,9,480.07,2037-03-05,CUST-1656,Sam,customer999@example.com,+91-9946850887,"40 Street, City-97, State-27",2037-03-09,Cancelled,Meesho,Reseller2,13.84
MEE-423727,PID-5496,Watch,Fashion,10,264.53,2037-03-06,CUST-3840,Alex,customer357@example.com,+91-9827841124,"232 Street, City-87, State-19",2037-03-10,In Transit,Meesho,Reseller2,13.1
MEE-306753,PID-9752,Phone,Fashion,10,140.58,2037-03-07,CUST-2358,Alex,customer753@example.com,+91-7155635230,"465 Street, City-75, State-9",2037-03-11,Delivered,Meesho,Reseller3,6.48
MEE-638290,PID-4751,Phone,Electronics,10,153.42,2037-03-08,CUST-4837,Jane,customer996@example.com,+91-8369873489,"326 Street, City-95, State-13",2037-03-12,In Transit,Meesho,Reseller3,19.03
MEE-814298,PID-2946,Headphones,Books,2,788.22,2037-03-09,CUST-7847,Taylor,customer370@example.com,+91-9596373000,"266 Street, City-37, State-10",2037-03-13,In Transit,Meesho,Reseller3,12.33
MEE-690140,PID-7051,Book,Books,9,685.85,2037-03-10,CUST-7514,Chris,customer980@example.com,+91-7651098362,"34 Street, City-52, State-5",2037-03-14,In Transit,Meesho,Reseller3,14.04
MEE-307522,PID-1876,Headphones,Books,2,659.08,2037-03-11,CUST-9026,Chris,customer842@example.com,+91-7460997084,"479 Street, City-91, State-1",2037-03-15,In Transit,Meesho,Reseller3,7.21
MEE-469105,PID-7504,Watch,Accessories,7,257.23,2037-03-12,CUST-6921,John,customer195@example.com,+91-9359349555,"8 Street, City-57, State-29",2037-03-16,Delivered,Meesho,Reseller3,17.56
MEE-383798,PID-9091,Headphones,Books,10,454.84,2037-03-13,CUST-1300,Sam,customer426@example.com,+91-8331377623,"166 Street, City-20, State-10",2037-03-17,Cancelled,Meesho,Reseller2,13.55
MEE-264535,PID-4675,Shoes,Electronics,10,121.73,2037-03-14,CUST-7020,Jane,customer543@example.com,+91-8618137985,"58 Street, City-37, State-20",2037-03-18,Delivered,Meesho,Reseller3,15.35
MEE-417558,PID-9397,Phone,Books,5,304.58,2037-03-15,CUST-6322,Sam,customer516@example.com,+91-9250486868,"456 Street, City-18, State-6",2037-03-19,Delivered,Meesho,Reseller1,10.16
MEE-964483,PID-8959,Laptop,Fashion,4,205.28,2037-03-16,CUST-7267,Chris,customer860@example.com,+91-8470446314,"357 Street, City-73, State-24",2037-03-20,Cancelled,Meesho,Reseller2,8.6
MEE-435012,PID-5867,Laptop,Fashion,8,825.69,2037-03-17,CUST-6572,Jane,customer690@example.com,+91-8400246334,"179 Street, City-5, State-28",2037-03-21,In Transit,Meesho,Reseller1,18.9
MEE-793102,PID-1217,Headphones,Books,6,938.93,2037-03-18,CUST-3708,Chris,customer629@example.com,+91-8503813764,"79 Street, City-38, State-20",2037-03-22,Delivered,Meesho,Reseller2,11.75
MEE-551185,PID-5100,Book,Accessories,5,658.43,2037-03-19,CUST-7496,Alex,customer298@example.com,+91-7194490858,"161 Street, City-46, State-15",2037-03-23,Delivered,Meesho,Reseller3,16.23
MEE-988459,PID-3085,Watch,Fashion,6,835.07,2037-03-20,CUST-7361,Sam,customer656@example.com,+91-9469901947,"305 Street, City-38, State-14",2037-03-24,Delivered,Meesho,Reseller3,5.47
MEE-395091,PID-5112,Watch,Electronics,3,250.0,2037-03-21,CUST-6322,John,customer975@example.com,+91-9554315336,"322 Street, City-47, State-7",2037-03-25,In Transit,Meesho,Reseller2,7.34
MEE-756260,PID-6249,Shoes,Accessories,9,561.96,2037-03-22,CUST-9487,Jane,customer285@example.com,+91-7227697855,"281 Street, City-84, State-13",2037-03-26,In Transit,Meesho,Reseller3,19.7
MEE-936629,PID-2955,Book,Fashion,2,506.33,2037-03-23,CUST-6103,Chris,customer637@example.com,+91-8916846316,"100 Street, City-28, State-21",2037-03-27,In Transit,Meesho,Reseller1,7.5
MEE-580237,PID-4189,Book,Fashion,2,852.23,2037-03-24,CUST-5207,John,customer12@example.com,+91-7674973083,"442 Street, City-14, State-28",2037-03-28,In Transit,Meesho,Reseller2,11.77
MEE-268822,PID-7247,Shoes,Electronics,2,626.64,2037-03-25,CUST-2669,Jane,customer861@example.com,+91-9186971585,"353 Street, City-37, State-5",2037-03-29,In Transit,Meesho,Reseller3,10.1
MEE-342864,PID-4647,Book,Accessories,10,720.57,2037-03-26,CUST-8900,Jane,customer71@example.com,+91-9390586212,"151 Street, City-1, State-23",2037-03-30,Cancelled,Meesho,Reseller1,9.22
MEE-269752,PID-1627,Laptop,Electronics,9,378.25,2037-03-27,CUST-4059,Sam,customer243@example.com,+91-9501637009,"476 Street, City-28, State-12",2037-03-31,In Transit,Meesho,Reseller3,14.63
MEE-820922,PID-1334,Book,Books,8,384.41,2037-03-28,CUST-5699,Taylor,customer472@example.com,+91-8015709723,"295 Street, City-71, State-18",2037-04-01,In Transit,Meesho,Reseller3,16.06
MEE-292491,PID-9562,Phone,Fashion,2,881.65,2037-03-29,CUST-4366,Alex,customer171@example.com,+91-7059329098,"265 Street, City-48, State-19",2037-04-02,In Transit,Meesho,Reseller1,12.24
MEE-873452,PID-4419,Headphones,Fashion,4,258.67,2037-03-30,CUST-8458,Sam,customer485@example.com,+91-7711100740,"213 Street, City-83, State-17",2037-04-03,Delivered,Meesho,Reseller1,16.81
MEE-598693,PID-9700,Phone,Electronics,3,441.34,2037-03-31,CUST-7373,Sam,customer50@example.com,+91-7014556186,"101 Street, City-1, State-29",2037-04-04,In Transit,Meesho,Reseller1,7.25
MEE-145909,PID-3959,Headphones,Fashion,6,895.29,2037-04-01,CUST-5476,Sam,customer117@example.com,+91-8253792853,"298 Street, City-66, State-2",2037-04-05,Delivered,Meesho,Reseller2,6.82
MEE-266411,PID-1424,Watch,Fashion,7,232.68,2037-04-02,CUST-9759,Sam,customer253@example.com,+91-7714172415,"33 Street, City-89, State-18",2037-04-06,In Transit,Meesho,Reseller1,9.66
MEE-773432,PID-8046,Headphones,Books,8,450.81,2037-04-03,CUST-9721,Sam,customer826@example.com,+91-7793138636,"327 Street, City-3, State-10",2037-04-07,Delivered,Meesho,Reseller3,6.05
MEE-828751,PID-6011,Book,Accessories,6,992.34,2037-04-04,CUST-2924,Jane,customer849@example.com,+91-7486998443,"51 Street, City-72, State-10",2037-04-08,Delivered,Meesho,Reseller3,18.6
MEE-115034,PID-3772,Watch,Fashion,4,757.63,2037-04-05,CUST-9481,Taylor,customer977@example.com,+91-7257008379,"41 Street, City-49, State-21",2037-04-09,In Transit,Meesho,Reseller2,6.11
MEE-986707,PID-3126,Shoes,Electronics,7,911.56,2037-04-06,CUST-3583,John,customer481@example.com,+91-9921048902,"330 Street, City-48, State-10",2037-04-10,Delivered,Meesho,Reseller2,5.8
MEE-241406,PID-2916,Phone,Accessories,2,667.54,2037-04-07,CUST-8920,Jane,customer281@example.com,+91-8952815817,"175 Street, City-42, State-1",2037-04-11,Delivered,Meesho,Reseller1,12.97
MEE-331966,PID-7126,Book,Books,1,205.71,2037-04-08,CUST-7349,John,customer745@example.com,+91-9628574296,"5 Street, City-33, State-24",2037-04-12,In Transit,Meesho,Reseller1,17.7
MEE-638910,PID-4296,Headphones,Electronics,2,722.3,2037-04-09,CUST-1042,Chris,customer466@example.com,+91-8450766829,"108 Street, City-39, State-28",2037-04-13,In Transit,Meesho,Reseller1,17.73
MEE-567659,PID-4771,Book,Books,8,516.52,2037-04-10,CUST-3621,Alex,customer27@example.com,+91-9768490766,"246 Street, City-31, State-12",2037-04-14,In Transit,Meesho,Reseller1,15.29
MEE-448370,PID-1036,Phone,Electronics,8,572.63,2037-04-11,CUST-7183,Sam,customer995@example.com,+91-9365289018,"17 Street, City-34, State-26",2037-04-15,In Transit,Meesho,Reseller2,13.38
MEE-241864,PID-9806,Shoes,Books,10,635.11,2037-04-12,CUST-6877,Chris,customer55@example.com,+91-8088892864,"117 Street, City-70, State-14",2037-04-16,In Transit,Meesho,Reseller1,11.66
MEE-601126,PID-3228,Phone,Fashion,9,186.42,2037-04-13,CUST-3010,Chris,customer137@example.com,+91-9619951029,"201 Street, City-38, State-11",2037-04-17,Delivered,Meesho,Reseller2,19.98
MEE-183738,PID-5648,Phone,Fashion,1,962.15,2037-04-14,CUST-3532,Taylor,customer105@example.com,+91-9923248171,"436 Street, City-18, State-12",2037-04-18,In Transit,Meesho,Reseller1,15.22
MEE-705985,PID-8311,Laptop,Accessories,7,137.39,2037-04-15,CUST-4805,Jane,customer54@example.com,+91-9335440774,"374 Street, City-85, State-14",2037-04-19,Delivered,Meesho,Reseller2,15.37
MEE-572414,PID-1718,Laptop,Accessories,3,171.29,2037-04-16,CUST-1174,Jane,customer705@example.com,+91-7496908372,"156 Street, City-88, State-10",2037-04-20,Cancelled,Meesho,Reseller2,19.42
MEE-233431,PID-8248,Phone,Books,7,589.87,2037-04-17,CUST-2638,Jane,customer107@example.com,+91-7566223727,"158 Street, City-41, State-9",2037-04-21,Cancelled,Meesho,Reseller3,14.18
MEE-369668,PID-2567,Headphones,Electronics,9,574.76,2037-04-18,CUST-2880,Chris,customer31@example.com,+91-9209105356,"339 Street, City-81, State-30",2037-04-22,Delivered,Meesho,Reseller2,16.42
MEE-996954,PID-1304,Headphones,Accessories,1,380.93,2037-04-19,CUST-9511,Taylor,customer846@example.com,+91-7978335357,"73 Street, City-68, State-16",2037-04-23,In Transit,Meesho,Reseller3,19.53
MEE-829172,PID-2457,Laptop,Fashion,3,453.33,2037-04-20,CUST-6998,Chris,customer146@example.com,+91-9996380126,"265 Street, City-50, State-1",2037-04-24,Delivered,Meesho,Reseller2,17.13
MEE-586949,PID-5527,Book,Accessories,9,117.73,2037-04-21,CUST-8356,Taylor,customer807@example.com,+91-7145692185,"103 Street, City-98, State-18",2037-04-25,Cancelled,Meesho,Reseller3,16.66
MEE-190681,PID-6520,Laptop,Books,1,106.19,2037-04-22,CUST-8865,Alex,customer635@example.com,+91-7169865320,"73 Street, City-47, State-17",2037-04-26,Delivered,Meesho,Reseller2,16.76
MEE-134809,PID-2269,Laptop,Fashion,3,663.21,2037-04-23,CUST-5949,Chris,customer66@example.com,+91-7443704444,"321 Street, City-68, State-23",2037-04-27,In Transit,Meesho,Reseller1,15.75
MEE-430934,PID-8790,Phone,Electronics,6,936.45,2037-04-24,CUST-4828,Jane,customer818@example.com,+91-9700640641,"276 Street, City-9, State-1",2037-04-28,Cancelled,Meesho,Reseller2,17.87
MEE-583554,PID-3492,Book,Electronics,7,676.36,2037-04-25,CUST-1679,Jane,customer290@example.com,+91-8970713495,"426 Street, City-21, State-21",2037-04-29,Delivered,Meesho,Reseller2,10.66
MEE-856736,PID-2318,Laptop,Fashion,8,712.97,2037-04-26,CUST-3706,John,customer483@example.com,+91-8927946049,"23 Street, City-66, State-7",2037-04-30,In Transit,Meesho,Reseller1,15.31
MEE-908441,PID-1755,Book,Books,9,672.43,2037-04-27,CUST-5154,Alex,customer491@example.com,+91-8685641127,"320 Street, City-64, State-20",2037-05-01,Cancelled,Meesho,Reseller1,14.0
MEE-994560,PID-9116,Phone,Fashion,7,492.5,2037-04-28,CUST-2073,Chris,customer851@example.com,+91-9975334977,"453 Street, City-79, State-12",2037-05-02,In Transit,Meesho,Reseller3,8.43
MEE-769396,PID-9312,Laptop,Electronics,10,745.82,2037-04-29,CUST-4818,Chris,customer682@example.com,+91-7183964664,"465 Street, City-43, State-24",2037-05-03,In Transit,Meesho,Reseller1,7.13
MEE-334750,PID-4673,Book,Accessories,8,540.38,2037-04-30,CUST-8692,Jane,customer464@example.com,+91-8342524827,"446 Street, City-6, State-8",2037-05-04,In Transit,Meesho,Reseller2,9.49
MEE-180191,PID-3035,Laptop,Electronics,9,911.82,2037-05-01,CUST-6646,Jane,customer246@example.com,+91-9307023363,"231 Street, City-3, State-8",2037-05-05,In Transit,Meesho,Reseller1,10.91
MEE-274641,PID-4539,Shoes,Electronics,3,101.8,2037-05-02,CUST-7525,Sam,customer194@example.com,+91-8053825155,"409 Street, City-44, State-12",2037-05-06,In Transit,Meesho,Reseller3,5.44
MEE-931100,PID-6849,Phone,Books,4,273.18,2037-05-03,CUST-7487,Jane,customer597@example.com,+91-8637019980,"225 Street, City-80, State-26",2037-05-07,In Transit,Meesho,Reseller1,12.01
MEE-566226,PID-3519,Book,Electronics,10,426.85,2037-05-04,CUST-6850,Jane,customer3@example.com,+91-8311678214,"98 Street, City-3, State-9",2037-05-08,In Transit,Meesho,Reseller3,11.27
MEE-994340,PID-4270,Phone,Electronics,7,860.52,2037-05-05,CUST-2960,Alex,customer278@example.com,+91-9669841829,"450 Street, City-100, State-24",2037-05-09,In Transit,Meesho,Reseller3,6.76
MEE-359239,PID-4228,Phone,Books,3,632.18,2037-05-06,CUST-1043,Sam,customer138@example.com,+91-8307513310,"285 Street, City-90, State-15",2037-05-10,In Transit,Meesho,Reseller1,18.16
MEE-270689,PID-2328,Laptop,Electronics,1,115.25,2037-05-07,CUST-3145,Sam,customer138@example.com,+91-8350035581,"492 Street, City-33, State-11",2037-05-11,In Transit,Meesho,Reseller2,15.26
