OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-462606,PID-9446,Book,Electronics,8,974.28,30-05-36,CUST-2205,John,customer590@example.com,-8495145510,"79 Street, City-79, State-22",03-06-36,Cancelled,Flipkart,FALSE,16
FLI-374861,PID-1049,Laptop,Books,6,220.85,31-05-36,CUST-1635,Taylor,customer761@example.com,-7923010573,"340 Street, City-71, State-17",04-06-36,Cancelled,Flipkart,TRUE,28
FLI-459669,PID-6686,Shoes,Books,1,703,01-06-36,CUST-4929,Sam,customer806@example.com,-7606565257,"23 Street, City-24, State-8",05-06-36,Cancelled,Flipkart,FALSE,9
FLI-577371,PID-1660,Watch,Electronics,6,850.58,02-06-36,CUST-6983,Alex,customer350@example.com,-8393051580,"456 Street, City-67, State-27",06-06-36,In Transit,Flipkart,TRUE,28
FLI-747164,PID-3851,Watch,Books,2,174.99,03-06-36,CUST-1812,Taylor,customer968@example.com,-9946915010,"242 Street, City-70, State-5",07-06-36,Cancelled,Flipkart,TRUE,11
FLI-719691,PID-1860,Laptop,Fashion,10,918.21,04-06-36,CUST-2881,Taylor,customer35@example.com,-7335875390,"173 Street, City-82, State-1",08-06-36,Cancelled,Flipkart,FALSE,10
FLI-831848,PID-3240,Book,Accessories,7,670.48,05-06-36,CUST-7038,Taylor,customer969@example.com,-7351429081,"23 Street, City-23, State-9",09-06-36,Delivered,Flipkart,FALSE,15
FLI-963969,PID-7845,Headphones,Fashion,9,853.42,06-06-36,CUST-5973,Alex,customer732@example.com,-7792019070,"383 Street, City-94, State-22",10-06-36,Cancelled,Flipkart,FALSE,22
FLI-371335,PID-6890,Shoes,Electronics,4,824.96,07-06-36,CUST-1043,Taylor,customer531@example.com,-7069552383,"355 Street, City-93, State-16",11-06-36,Cancelled,Flipkart,TRUE,14
FLI-564916,PID-9949,Headphones,Fashion,5,734.25,08-06-36,CUST-8166,John,customer213@example.com,-9821128265,"415 Street, City-38, State-7",12-06-36,In Transit,Flipkart,TRUE,11
FLI-618339,PID-7238,Phone,Accessories,10,803.17,09-06-36,CUST-3899,Taylor,customer967@example.com,-7385393998,"441 Street, City-86, State-20",13-06-36,Delivered,Flipkart,TRUE,26
FLI-651642,PID-6204,Phone,Accessories,8,135.14,10-06-36,CUST-6019,Taylor,customer591@example.com,-8468171204,"306 Street, City-59, State-24",14-06-36,In Transit,Flipkart,TRUE,16
FLI-332824,PID-7198,Phone,Electronics,9,784.34,11-06-36,CUST-1156,Alex,customer387@example.com,-8944816119,"43 Street, City-94, State-22",15-06-36,In Transit,Flipkart,FALSE,14
FLI-350557,PID-6745,Book,Fashion,7,412.03,12-06-36,CUST-7949,Chris,customer792@example.com,-7188656647,"252 Street, City-69, State-13",16-06-36,Delivered,Flipkart,TRUE,25
FLI-684092,PID-4385,Shoes,Electronics,4,983.78,13-06-36,CUST-6245,John,customer891@example.com,-8770476425,"80 Street, City-60, State-4",17-06-36,Cancelled,Flipkart,FALSE,13
FLI-406165,PID-7801,Watch,Books,7,175.94,14-06-36,CUST-7162,Chris,customer562@example.com,-7729647625,"271 Street, City-27, State-2",18-06-36,Delivered,Flipkart,TRUE,20
FLI-575738,PID-5807,Book,Accessories,8,786.54,15-06-36,CUST-9008,Sam,customer810@example.com,-9567177346,"67 Street, City-43, State-9",19-06-36,In Transit,Flipkart,TRUE,17
FLI-672202,PID-1299,Phone,Electronics,8,276.1,16-06-36,CUST-5686,Taylor,customer953@example.com,-8864473984,"375 Street, City-89, State-26",20-06-36,Cancelled,Flipkart,FALSE,20
FLI-645667,PID-2869,Watch,Fashion,10,231.61,17-06-36,CUST-8615,John,customer306@example.com,-7786023938,"40 Street, City-7, State-11",21-06-36,In Transit,Flipkart,TRUE,7
FLI-702157,PID-3682,Phone,Fashion,1,237.51,18-06-36,CUST-4396,Jane,customer964@example.com,-9398666504,"144 Street, City-84, State-27",22-06-36,Delivered,Flipkart,TRUE,8
FLI-653588,PID-7052,Headphones,Books,1,686.56,19-06-36,CUST-2659,Alex,customer6@example.com,-7994267793,"491 Street, City-80, State-18",23-06-36,In Transit,Flipkart,FALSE,24
FLI-452887,PID-8179,Book,Books,2,556,20-06-36,CUST-7944,Sam,customer313@example.com,-9116900116,"201 Street, City-35, State-16",24-06-36,In Transit,Flipkart,FALSE,12
FLI-635307,PID-1336,Laptop,Electronics,6,706.25,21-06-36,CUST-6758,Chris,customer63@example.com,-9982470649,"79 Street, City-91, State-14",25-06-36,In Transit,Flipkart,TRUE,7
FLI-905263,PID-2351,Watch,Electronics,1,172.01,22-06-36,CUST-4377,Sam,customer189@example.com,-7017754263,"310 Street, City-6, State-29",26-06-36,Delivered,Flipkart,TRUE,16
FLI-464133,PID-2034,Headphones,Fashion,8,481.33,23-06-36,CUST-9867,Sam,customer968@example.com,-8108428690,"143 Street, City-45, State-28",27-06-36,Delivered,Flipkart,TRUE,30
FLI-754402,PID-1618,Shoes,Electronics,7,229.88,24-06-36,CUST-1514,Chris,customer938@example.com,-7741542144,"183 Street, City-11, State-3",28-06-36,Delivered,Flipkart,FALSE,9
FLI-205087,PID-3496,Headphones,Accessories,3,274.52,25-06-36,CUST-7624,Alex,customer931@example.com,-7358759565,"260 Street, City-41, State-23",29-06-36,In Transit,Flipkart,FALSE,23
FLI-657042,PID-4010,Laptop,Accessories,7,760.17,26-06-36,CUST-7417,Chris,customer660@example.com,-9683921210,"182 Street, City-4, State-18",30-06-36,Cancelled,Flipkart,FALSE,26
FLI-395818,PID-5666,Shoes,Fashion,5,956.72,27-06-36,CUST-7200,Taylor,customer776@example.com,-9457723566,"406 Street, City-39, State-3",01-07-36,In Transit,Flipkart,TRUE,14
FLI-275478,PID-5609,Headphones,Fashion,7,736.16,28-06-36,CUST-5338,Jane,customer28@example.com,-8431025074,"80 Street, City-20, State-14",02-07-36,In Transit,Flipkart,TRUE,13
FLI-817783,PID-7281,Book,Fashion,9,996.43,29-06-36,CUST-1033,Alex,customer36@example.com,-7064250771,"82 Street, City-72, State-10",03-07-36,In Transit,Flipkart,TRUE,18
FLI-513690,PID-7911,Phone,Accessories,6,971.85,30-06-36,CUST-7844,Alex,customer61@example.com,-7597156616,"342 Street, City-64, State-22",04-07-36,In Transit,Flipkart,TRUE,19
FLI-188637,PID-9154,Phone,Accessories,10,911.03,01-07-36,CUST-9846,Alex,customer188@example.com,-8608329027,"286 Street, City-11, State-12",05-07-36,Cancelled,Flipkart,TRUE,12
FLI-782688,PID-5829,Shoes,Accessories,2,868.48,02-07-36,CUST-1432,Sam,customer300@example.com,-9330267673,"128 Street, City-39, State-5",06-07-36,In Transit,Flipkart,FALSE,15
FLI-455077,PID-1859,Shoes,Electronics,10,568,03-07-36,CUST-7548,Jane,customer988@example.com,-7440990201,"46 Street, City-64, State-15",07-07-36,Cancelled,Flipkart,TRUE,18
FLI-538970,PID-3516,Headphones,Accessories,10,867.06,04-07-36,CUST-9403,Jane,customer618@example.com,-7421909638,"364 Street, City-11, State-6",08-07-36,In Transit,Flipkart,FALSE,27
FLI-560754,PID-4687,Headphones,Books,1,912.87,05-07-36,CUST-7064,Alex,customer511@example.com,-7443221805,"137 Street, City-45, State-15",09-07-36,Cancelled,Flipkart,FALSE,28
FLI-512008,PID-9070,Headphones,Electronics,5,302.8,06-07-36,CUST-7506,Taylor,customer862@example.com,-7655758287,"207 Street, City-44, State-20",10-07-36,Cancelled,Flipkart,FALSE,27
FLI-386367,PID-3814,Headphones,Fashion,4,880.48,07-07-36,CUST-4706,Alex,customer487@example.com,-8986335090,"313 Street, City-11, State-4",11-07-36,Delivered,Flipkart,FALSE,28
FLI-284382,PID-5110,Headphones,Accessories,1,789.66,08-07-36,CUST-6495,Chris,customer720@example.com,-8708206798,"341 Street, City-69, State-29",12-07-36,In Transit,Flipkart,TRUE,24
FLI-607825,PID-6533,Laptop,Accessories,6,561.54,09-07-36,CUST-7536,Jane,customer618@example.com,-8303917786,"195 Street, City-9, State-17",13-07-36,Delivered,Flipkart,FALSE,18
FLI-548371,PID-7953,Headphones,Fashion,8,860.77,10-07-36,CUST-8998,Chris,customer663@example.com,-9546733651,"232 Street, City-93, State-4",14-07-36,Cancelled,Flipkart,TRUE,25
FLI-662172,PID-8788,Headphones,Books,6,459.96,11-07-36,CUST-7077,John,customer480@example.com,-7613563590,"421 Street, City-63, State-15",15-07-36,Cancelled,Flipkart,TRUE,24
FLI-740113,PID-2730,Book,Electronics,9,247.85,12-07-36,CUST-2021,Alex,customer646@example.com,-7030414885,"55 Street, City-92, State-22",16-07-36,Cancelled,Flipkart,TRUE,13
FLI-159789,PID-9186,Shoes,Electronics,6,947.74,13-07-36,CUST-9921,Alex,customer103@example.com,-8342565630,"225 Street, City-45, State-14",17-07-36,In Transit,Flipkart,TRUE,18
FLI-447764,PID-7666,Phone,Electronics,2,328.14,14-07-36,CUST-9737,John,customer798@example.com,-9778471238,"71 Street, City-37, State-3",18-07-36,In Transit,Flipkart,TRUE,23
FLI-159663,PID-6854,Laptop,Electronics,5,768.11,15-07-36,CUST-4015,Jane,customer440@example.com,-9094296197,"330 Street, City-70, State-13",19-07-36,In Transit,Flipkart,TRUE,18
FLI-218734,PID-5104,Book,Electronics,3,593.46,16-07-36,CUST-5192,Chris,customer111@example.com,-9986222318,"209 Street, City-31, State-12",20-07-36,Cancelled,Flipkart,FALSE,9
FLI-373056,PID-7888,Book,Accessories,10,876.6,17-07-36,CUST-3088,Taylor,customer393@example.com,-8928567199,"17 Street, City-37, State-6",21-07-36,Delivered,Flipkart,FALSE,20
FLI-137919,PID-6522,Watch,Fashion,2,496.41,18-07-36,CUST-7921,Alex,customer853@example.com,-7257319044,"216 Street, City-89, State-24",22-07-36,Delivered,Flipkart,TRUE,21
FLI-739039,PID-9613,Phone,Accessories,10,295.93,19-07-36,CUST-7180,Alex,customer104@example.com,-8772128507,"391 Street, City-14, State-7",23-07-36,Cancelled,Flipkart,TRUE,21
FLI-618605,PID-9142,Watch,Fashion,2,389.52,20-07-36,CUST-2371,Sam,customer206@example.com,-9190832742,"4 Street, City-26, State-15",24-07-36,In Transit,Flipkart,FALSE,8
FLI-330773,PID-9378,Laptop,Fashion,2,202.49,21-07-36,CUST-6727,Taylor,customer185@example.com,-8427159888,"437 Street, City-95, State-26",25-07-36,In Transit,Flipkart,TRUE,15
FLI-403419,PID-1240,Shoes,Books,7,574.83,22-07-36,CUST-2325,Chris,customer250@example.com,-7625180066,"456 Street, City-56, State-30",26-07-36,In Transit,Flipkart,TRUE,12
FLI-937371,PID-4126,Headphones,Books,6,226.93,23-07-36,CUST-7230,Sam,customer853@example.com,-7506978840,"106 Street, City-93, State-16",27-07-36,Delivered,Flipkart,TRUE,19
FLI-763823,PID-4462,Laptop,Accessories,10,955.9,24-07-36,CUST-8810,John,customer807@example.com,-8983089846,"37 Street, City-12, State-14",28-07-36,Cancelled,Flipkart,TRUE,8
FLI-831887,PID-9572,Book,Books,2,345.06,25-07-36,CUST-2581,Alex,customer245@example.com,-7470930672,"112 Street, City-82, State-25",29-07-36,Cancelled,Flipkart,FALSE,10
FLI-582838,PID-2368,Book,Electronics,9,392.35,26-07-36,CUST-9660,Taylor,customer11@example.com,-7114694600,"436 Street, City-95, State-28",30-07-36,Delivered,Flipkart,TRUE,30
FLI-540233,PID-2910,Book,Books,1,611.53,27-07-36,CUST-5234,Sam,customer564@example.com,-8115370518,"185 Street, City-17, State-8",31-07-36,Delivered,Flipkart,TRUE,29
FLI-459886,PID-9755,Headphones,Electronics,3,344.71,28-07-36,CUST-5894,Sam,customer211@example.com,-7297976873,"278 Street, City-97, State-10",01-08-36,In Transit,Flipkart,FALSE,8
FLI-860639,PID-7705,Phone,Books,8,669.6,29-07-36,CUST-3557,Sam,customer664@example.com,-7082853126,"365 Street, City-32, State-2",02-08-36,Delivered,Flipkart,FALSE,20
FLI-463372,PID-9544,Phone,Electronics,4,907.68,30-07-36,CUST-8568,John,customer166@example.com,-8619046279,"132 Street, City-79, State-3",03-08-36,Delivered,Flipkart,TRUE,17
FLI-723371,PID-6096,Book,Fashion,4,304.75,31-07-36,CUST-5451,Alex,customer163@example.com,-9540380254,"23 Street, City-78, State-30",04-08-36,Cancelled,Flipkart,FALSE,22
FLI-845056,PID-7752,Headphones,Electronics,10,669.7,01-08-36,CUST-4054,John,customer786@example.com,-8769184094,"145 Street, City-74, State-30",05-08-36,Cancelled,Flipkart,TRUE,29
FLI-584282,PID-2601,Book,Accessories,8,692.91,02-08-36,CUST-8468,Alex,customer849@example.com,-7676367771,"224 Street, City-27, State-22",06-08-36,Cancelled,Flipkart,TRUE,9
FLI-527119,PID-3568,Watch,Accessories,10,426.73,03-08-36,CUST-6472,Jane,customer657@example.com,-8936606636,"54 Street, City-42, State-8",07-08-36,Cancelled,Flipkart,TRUE,30
FLI-120627,PID-9395,Laptop,Electronics,9,437.46,04-08-36,CUST-3349,John,customer173@example.com,-8778092862,"147 Street, City-54, State-17",08-08-36,In Transit,Flipkart,FALSE,10
FLI-495993,PID-9757,Shoes,Fashion,8,191.65,05-08-36,CUST-1476,Jane,customer681@example.com,-7718777407,"357 Street, City-100, State-30",09-08-36,Cancelled,Flipkart,TRUE,18
FLI-824322,PID-6668,Shoes,Electronics,4,241.54,06-08-36,CUST-2871,Chris,customer873@example.com,-7469112170,"222 Street, City-5, State-30",10-08-36,Cancelled,Flipkart,TRUE,26
FLI-838269,PID-3544,Headphones,Fashion,3,717.99,07-08-36,CUST-3100,John,customer498@example.com,-7750417431,"440 Street, City-44, State-17",11-08-36,In Transit,Flipkart,TRUE,21
FLI-651942,PID-5043,Shoes,Books,3,205.91,08-08-36,CUST-3797,John,customer42@example.com,-8792836841,"414 Street, City-26, State-24",12-08-36,Cancelled,Flipkart,TRUE,26
FLI-344503,PID-7625,Shoes,Fashion,4,312.05,09-08-36,CUST-2850,Sam,customer318@example.com,-8527706920,"348 Street, City-41, State-11",13-08-36,In Transit,Flipkart,TRUE,22
FLI-618757,PID-8806,Headphones,Accessories,1,417.13,10-08-36,CUST-5306,John,customer505@example.com,-8507895902,"67 Street, City-80, State-24",14-08-36,In Transit,Flipkart,FALSE,22
FLI-497282,PID-9767,Headphones,Electronics,4,428.56,11-08-36,CUST-8833,Alex,customer520@example.com,-8304673342,"192 Street, City-75, State-4",15-08-36,In Transit,Flipkart,TRUE,11
FLI-679472,PID-6118,Headphones,Fashion,7,181.6,12-08-36,CUST-2306,Chris,customer67@example.com,-7225312347,"355 Street, City-59, State-3",16-08-36,Cancelled,Flipkart,TRUE,27
FLI-120238,PID-4565,Book,Electronics,6,534.68,13-08-36,CUST-3397,Taylor,customer607@example.com,-9336445877,"105 Street, City-26, State-19",17-08-36,In Transit,Flipkart,TRUE,19
FLI-110411,PID-6924,Phone,Books,10,676.4,14-08-36,CUST-4945,Taylor,customer327@example.com,-9491391634,"20 Street, City-74, State-16",18-08-36,Delivered,Flipkart,FALSE,16
FLI-228277,PID-2475,Laptop,Fashion,10,728.8,15-08-36,CUST-4883,John,customer546@example.com,-8658185016,"441 Street, City-53, State-17",19-08-36,Cancelled,Flipkart,TRUE,7
FLI-823680,PID-6770,Phone,Books,9,130.14,16-08-36,CUST-4155,Taylor,customer408@example.com,-9156525168,"104 Street, City-46, State-24",20-08-36,In Transit,Flipkart,TRUE,15
FLI-493535,PID-9746,Headphones,Electronics,2,737.06,17-08-36,CUST-6975,Sam,customer660@example.com,-8566597066,"69 Street, City-97, State-10",21-08-36,In Transit,Flipkart,FALSE,26
FLI-266857,PID-3697,Laptop,Fashion,4,266.67,18-08-36,CUST-3686,Sam,customer933@example.com,-9768417841,"175 Street, City-55, State-11",22-08-36,In Transit,Flipkart,FALSE,19
FLI-361456,PID-4995,Headphones,Electronics,7,813.34,19-08-36,CUST-9941,Taylor,customer813@example.com,-7555902924,"44 Street, City-53, State-14",23-08-36,Cancelled,Flipkart,TRUE,22
FLI-566160,PID-7821,Book,Fashion,5,302.04,20-08-36,CUST-8278,Taylor,customer602@example.com,-8853353164,"267 Street, City-26, State-27",24-08-36,Delivered,Flipkart,TRUE,30
FLI-807287,PID-8700,Shoes,Accessories,2,273.57,21-08-36,CUST-2331,Alex,customer551@example.com,-8655717271,"402 Street, City-3, State-6",25-08-36,In Transit,Flipkart,FALSE,30
FLI-353192,PID-5254,Watch,Fashion,2,277.48,22-08-36,CUST-4552,Chris,customer879@example.com,-7050919371,"258 Street, City-96, State-20",26-08-36,Delivered,Flipkart,TRUE,10
FLI-759300,PID-3297,Laptop,Books,1,534.4,23-08-36,CUST-5191,Jane,customer105@example.com,-8932845675,"97 Street, City-43, State-13",27-08-36,Delivered,Flipkart,TRUE,30
FLI-521669,PID-1901,Laptop,Accessories,4,825.2,24-08-36,CUST-7479,Alex,customer73@example.com,-7594961864,"495 Street, City-49, State-29",28-08-36,Delivered,Flipkart,TRUE,10
FLI-856361,PID-6421,Book,Electronics,2,630.54,25-08-36,CUST-9321,Taylor,customer940@example.com,-7005908329,"387 Street, City-80, State-20",29-08-36,Cancelled,Flipkart,FALSE,9
FLI-273229,PID-8867,Headphones,Electronics,1,275.96,26-08-36,CUST-4078,John,customer278@example.com,-7680024031,"408 Street, City-78, State-14",30-08-36,Cancelled,Flipkart,TRUE,14
FLI-226108,PID-3324,Watch,Fashion,4,396.28,27-08-36,CUST-9135,Jane,customer272@example.com,-8971775810,"7 Street, City-36, State-20",31-08-36,Cancelled,Flipkart,FALSE,9
FLI-596742,PID-3215,Headphones,Electronics,5,200.1,28-08-36,CUST-4210,Sam,customer684@example.com,-7139793466,"323 Street, City-54, State-14",01-09-36,In Transit,Flipkart,TRUE,17
FLI-964906,PID-2226,Laptop,Fashion,4,214.53,29-08-36,CUST-3606,Alex,customer302@example.com,-9730207950,"26 Street, City-1, State-25",02-09-36,In Transit,Flipkart,TRUE,15
FLI-460840,PID-9349,Laptop,Accessories,7,408.19,30-08-36,CUST-2408,John,customer701@example.com,-8034003503,"446 Street, City-87, State-1",03-09-36,Cancelled,Flipkart,TRUE,11
FLI-452095,PID-9725,Shoes,Fashion,7,761.48,31-08-36,CUST-5516,Alex,customer309@example.com,-8304163165,"5 Street, City-65, State-11",04-09-36,Delivered,Flipkart,TRUE,26
FLI-923003,PID-2853,Book,Fashion,1,572.27,01-09-36,CUST-7209,Jane,customer445@example.com,-8139040791,"27 Street, City-66, State-11",05-09-36,Delivered,Flipkart,TRUE,23
FLI-956293,PID-1416,Watch,Accessories,8,706.43,02-09-36,CUST-3751,Alex,customer836@example.com,-7560287838,"121 Street, City-2, State-26",06-09-36,In Transit,Flipkart,FALSE,16
FLI-607987,PID-3120,Book,Accessories,6,955.96,03-09-36,CUST-9227,Alex,customer650@example.com,-7644534718,"280 Street, City-45, State-1",07-09-36,Cancelled,Flipkart,TRUE,19
FLI-181993,PID-2145,Shoes,Books,7,737.23,04-09-36,CUST-2366,Sam,customer345@example.com,-9753691538,"381 Street, City-61, State-7",08-09-36,In Transit,Flipkart,FALSE,26
FLI-156563,PID-2594,Watch,Fashion,6,472.71,05-09-36,CUST-5272,Alex,customer581@example.com,-7948475888,"454 Street, City-28, State-13",09-09-36,Delivered,Flipkart,TRUE,22
FLI-237035,PID-5602,Laptop,Fashion,4,614.56,06-09-36,CUST-7702,Alex,customer953@example.com,-7102173628,"203 Street, City-2, State-11",10-09-36,Cancelled,Flipkart,FALSE,30
FLI-917555,PID-3079,Phone,Electronics,1,787.76,07-09-36,CUST-8726,Chris,customer730@example.com,-7259391890,"132 Street, City-19, State-17",11-09-36,Cancelled,Flipkart,FALSE,24
FLI-659022,PID-3761,Headphones,Books,3,474.46,08-09-36,CUST-9327,Jane,customer434@example.com,-8662775877,"69 Street, City-70, State-10",12-09-36,Cancelled,Flipkart,FALSE,10
FLI-648689,PID-6248,Shoes,Electronics,8,247.28,09-09-36,CUST-2512,Taylor,customer685@example.com,-7959407449,"25 Street, City-51, State-23",13-09-36,Delivered,Flipkart,TRUE,11
FLI-658959,PID-3421,Shoes,Fashion,6,178.88,10-09-36,CUST-7894,John,customer574@example.com,-8616444702,"192 Street, City-17, State-21",14-09-36,Cancelled,Flipkart,TRUE,20
FLI-291521,PID-6192,Watch,Fashion,6,144.58,11-09-36,CUST-4887,Sam,customer571@example.com,-8205071694,"436 Street, City-9, State-21",15-09-36,Cancelled,Flipkart,TRUE,24
FLI-307658,PID-3304,Book,Electronics,1,897.81,12-09-36,CUST-1666,Jane,customer231@example.com,-8898216433,"391 Street, City-54, State-6",16-09-36,Delivered,Flipkart,FALSE,18
FLI-678458,PID-4211,Watch,Fashion,6,361.16,13-09-36,CUST-3091,Taylor,customer386@example.com,-9690999231,"393 Street, City-35, State-15",17-09-36,In Transit,Flipkart,TRUE,30
FLI-565191,PID-4863,Phone,Books,6,965.28,14-09-36,CUST-6297,Sam,customer432@example.com,-8176305006,"26 Street, City-97, State-18",18-09-36,In Transit,Flipkart,FALSE,27
FLI-260478,PID-6461,Watch,Fashion,2,681.07,15-09-36,CUST-1709,Taylor,customer556@example.com,-9969388888,"47 Street, City-85, State-25",19-09-36,In Transit,Flipkart,FALSE,14
FLI-667506,PID-3657,Headphones,Fashion,7,872.65,16-09-36,CUST-1933,John,customer427@example.com,-9081993980,"176 Street, City-84, State-28",20-09-36,In Transit,Flipkart,FALSE,30
FLI-907487,PID-2448,Book,Fashion,4,935.18,17-09-36,CUST-4771,Jane,customer582@example.com,-9212431128,"471 Street, City-56, State-21",21-09-36,In Transit,Flipkart,FALSE,25
FLI-253650,PID-4539,Laptop,Electronics,2,294.77,18-09-36,CUST-8610,Chris,customer535@example.com,-9530355029,"296 Street, City-20, State-14",22-09-36,In Transit,Flipkart,TRUE,9
FLI-686336,PID-2046,Headphones,Fashion,7,578.09,19-09-36,CUST-1217,John,customer894@example.com,-9641128440,"61 Street, City-74, State-19",23-09-36,In Transit,Flipkart,FALSE,11
FLI-840573,PID-5814,Laptop,Fashion,10,119.86,20-09-36,CUST-8509,Sam,customer963@example.com,-7094435351,"82 Street, City-11, State-4",24-09-36,Cancelled,Flipkart,FALSE,25
FLI-672688,PID-5191,Laptop,Books,7,111.54,21-09-36,CUST-2125,Alex,customer399@example.com,-8509375208,"360 Street, City-56, State-4",25-09-36,Cancelled,Flipkart,FALSE,22
FLI-226277,PID-6391,Headphones,Books,1,356.01,22-09-36,CUST-7947,Taylor,customer892@example.com,-9462946088,"17 Street, City-19, State-10",26-09-36,In Transit,Flipkart,FALSE,16
