OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,PrimeDelivery,WarehouseLocation
AMA-421389,PID-4644,Phone,Accessories,8,526.45,2040-09-08,CUST-2577,Jane,customer153@example.com,+91-9804699081,"3 Street, City-9, State-7",2040-09-12,Delivered,Amazon,True,South
AMA-797886,PID-5538,Shoes,Fashion,6,312.02,2040-09-09,CUST-7095,Sam,customer25@example.com,+91-9898482474,"307 Street, City-100, State-29",2040-09-13,Delivered,Amazon,False,East
AMA-252707,PID-7958,Phone,Electronics,10,148.25,2040-09-10,CUST-6753,Chris,customer193@example.com,+91-9480618771,"289 Street, City-19, State-21",2040-09-14,Cancelled,Amazon,False,East
AMA-324330,PID-9648,Shoes,Books,4,564.5,2040-09-11,CUST-8445,Sam,customer197@example.com,+91-7618396571,"10 Street, City-96, State-5",2040-09-15,In Transit,Amazon,True,West
AMA-780345,PID-6198,Book,Books,4,215.67,2040-09-12,CUST-5802,Taylor,customer227@example.com,+91-7075211168,"137 Street, City-53, State-2",2040-09-16,In Transit,Amazon,False,North
AMA-999858,PID-1958,Laptop,Electronics,7,149.92,2040-09-13,CUST-9602,Taylor,customer786@example.com,+91-7769107092,"221 Street, City-1, State-2",2040-09-17,Delivered,Amazon,True,East
AMA-266784,PID-5272,Headphones,Books,2,148.11,2040-09-14,CUST-1402,Taylor,customer290@example.com,+91-9171406996,"290 Street, City-92, State-7",2040-09-18,Cancelled,Amazon,True,North
AMA-252541,PID-4752,Phone,Fashion,4,134.92,2040-09-15,CUST-1266,Alex,customer917@example.com,+91-8545805663,"368 Street, City-59, State-19",2040-09-19,In Transit,Amazon,True,South
AMA-469103,PID-2772,Shoes,Books,7,162.77,2040-09-16,CUST-6625,Chris,customer646@example.com,+91-9494355871,"288 Street, City-21, State-12",2040-09-20,Delivered,Amazon,True,South
AMA-875694,PID-2760,Watch,Books,1,968.34,2040-09-17,CUST-3300,John,customer707@example.com,+91-9170537083,"113 Street, City-39, State-25",2040-09-21,Cancelled,Amazon,True,East
AMA-582855,PID-4046,Headphones,Fashion,4,276.17,2040-09-18,CUST-7411,Taylor,customer354@example.com,+91-9639992970,"241 Street, City-33, State-6",2040-09-22,Delivered,Amazon,False,East
AMA-412568,PID-7205,Phone,Accessories,4,184.45,2040-09-19,CUST-9460,Sam,customer394@example.com,+91-7351178803,"372 Street, City-56, State-26",2040-09-23,Delivered,Amazon,False,West
AMA-822530,PID-4507,Watch,Electronics,3,226.8,2040-09-20,CUST-4419,Chris,customer592@example.com,+91-8790580862,"276 Street, City-57, State-11",2040-09-24,In Transit,Amazon,True,South
AMA-188488,PID-3359,Book,Electronics,10,172.62,2040-09-21,CUST-9308,Chris,customer219@example.com,+91-9591830879,"292 Street, City-35, State-16",2040-09-25,In Transit,Amazon,False,South
AMA-700418,PID-4451,Headphones,Accessories,5,782.29,2040-09-22,CUST-5066,Chris,customer468@example.com,+91-8151349664,"343 Street, City-6, State-25",2040-09-26,Cancelled,Amazon,True,East
AMA-234222,PID-2369,Book,Electronics,3,286.46,2040-09-23,CUST-7927,Chris,customer228@example.com,+91-7144769945,"242 Street, City-96, State-4",2040-09-27,Cancelled,Amazon,True,North
AMA-290003,PID-6605,Phone,Fashion,1,466.34,2040-09-24,CUST-6652,Taylor,customer571@example.com,+91-8611896764,"496 Street, City-68, State-15",2040-09-28,In Transit,Amazon,False,East
AMA-735066,PID-4367,Phone,Fashion,3,361.42,2040-09-25,CUST-3380,Alex,customer101@example.com,+91-7673659651,"114 Street, City-63, State-18",2040-09-29,Cancelled,Amazon,False,South
AMA-678080,PID-1777,Book,Accessories,1,176.25,2040-09-26,CUST-3231,Sam,customer486@example.com,+91-7141754710,"266 Street, City-43, State-29",2040-09-30,In Transit,Amazon,True,East
AMA-870357,PID-4074,Shoes,Books,10,187.65,2040-09-27,CUST-8722,Chris,customer865@example.com,+91-7711313267,"223 Street, City-40, State-29",2040-10-01,In Transit,Amazon,True,East
AMA-433220,PID-8303,Headphones,Accessories,7,430.38,2040-09-28,CUST-7418,Jane,customer848@example.com,+91-7686530699,"232 Street, City-32, State-8",2040-10-02,Cancelled,Amazon,True,South
AMA-786747,PID-6797,Headphones,Accessories,8,908.75,2040-09-29,CUST-8370,Sam,customer281@example.com,+91-7601756314,"481 Street, City-96, State-6",2040-10-03,In Transit,Amazon,False,East
AMA-458259,PID-2118,Watch,Fashion,8,765.27,2040-09-30,CUST-4689,Taylor,customer634@example.com,+91-9281735569,"145 Street, City-64, State-6",2040-10-04,In Transit,Amazon,False,North
AMA-197031,PID-8765,Headphones,Fashion,2,646.81,2040-10-01,CUST-4842,Taylor,customer358@example.com,+91-7054280978,"149 Street, City-62, State-16",2040-10-05,Delivered,Amazon,True,West
AMA-189470,PID-6162,Laptop,Fashion,7,184.58,2040-10-02,CUST-9111,Jane,customer65@example.com,+91-9614608235,"147 Street, City-94, State-15",2040-10-06,In Transit,Amazon,False,West
AMA-331029,PID-2364,Phone,Fashion,8,697.17,2040-10-03,CUST-5340,John,customer116@example.com,+91-7251638428,"20 Street, City-34, State-10",2040-10-07,Cancelled,Amazon,False,North
AMA-771578,PID-7498,Laptop,Electronics,3,718.34,2040-10-04,CUST-6259,Sam,customer723@example.com,+91-8566041784,"113 Street, City-98, State-4",2040-10-08,Delivered,Amazon,False,East
AMA-875209,PID-4463,Shoes,Books,7,993.32,2040-10-05,CUST-4796,Jane,customer712@example.com,+91-9595309063,"278 Street, City-81, State-5",2040-10-09,In Transit,Amazon,False,East
AMA-216664,PID-9969,Phone,Books,7,366.13,2040-10-06,CUST-2169,Chris,customer902@example.com,+91-7471924782,"26 Street, City-4, State-13",2040-10-10,In Transit,Amazon,True,West
AMA-961372,PID-4725,Laptop,Accessories,6,703.88,2040-10-07,CUST-4103,Jane,customer959@example.com,+91-8721332373,"373 Street, City-28, State-10",2040-10-11,Cancelled,Amazon,False,North
AMA-577773,PID-6121,Book,Books,5,606.22,2040-10-08,CUST-4757,Chris,customer644@example.com,+91-7917736971,"403 Street, City-4, State-25",2040-10-12,In Transit,Amazon,True,West
AMA-117847,PID-6086,Book,Electronics,9,380.04,2040-10-09,CUST-9095,Sam,customer275@example.com,+91-9163325301,"265 Street, City-34, State-7",2040-10-13,Delivered,Amazon,False,North
AMA-732410,PID-9052,Laptop,Accessories,8,646.44,2040-10-10,CUST-9837,John,customer410@example.com,+91-9823332401,"209 Street, City-90, State-11",2040-10-14,Cancelled,Amazon,True,West
AMA-179448,PID-5699,Shoes,Books,10,691.06,2040-10-11,CUST-2451,Sam,customer25@example.com,+91-7744781146,"395 Street, City-100, State-9",2040-10-15,Cancelled,Amazon,False,North
AMA-970321,PID-3693,Headphones,Fashion,8,105.25,2040-10-12,CUST-7562,Sam,customer512@example.com,+91-9039922488,"31 Street, City-88, State-14",2040-10-16,In Transit,Amazon,True,South
AMA-328586,PID-2627,Phone,Books,3,117.69,2040-10-13,CUST-5887,Sam,customer58@example.com,+91-7731786634,"368 Street, City-9, State-2",2040-10-17,Cancelled,Amazon,False,East
AMA-721329,PID-3529,Phone,Accessories,9,861.41,2040-10-14,CUST-5654,Alex,customer880@example.com,+91-9607323310,"174 Street, City-13, State-29",2040-10-18,Delivered,Amazon,True,South
AMA-408941,PID-7791,Watch,Books,4,458.62,2040-10-15,CUST-2140,John,customer821@example.com,+91-9794927840,"63 Street, City-65, State-30",2040-10-19,Cancelled,Amazon,False,East
AMA-802471,PID-9453,Phone,Accessories,4,501.14,2040-10-16,CUST-2732,John,customer386@example.com,+91-9056650148,"49 Street, City-5, State-12",2040-10-20,In Transit,Amazon,True,North
AMA-691103,PID-5384,Watch,Books,8,141.81,2040-10-17,CUST-3825,John,customer640@example.com,+91-7758024770,"147 Street, City-75, State-17",2040-10-21,In Transit,Amazon,True,North
AMA-976996,PID-6797,Laptop,Books,6,276.97,2040-10-18,CUST-2334,Sam,customer726@example.com,+91-9985216403,"42 Street, City-4, State-14",2040-10-22,Cancelled,Amazon,False,East
AMA-472447,PID-6970,Watch,Books,3,963.48,2040-10-19,CUST-1059,Chris,customer122@example.com,+91-8385065696,"250 Street, City-63, State-9",2040-10-23,In Transit,Amazon,True,East
AMA-616156,PID-4133,Laptop,Fashion,2,682.59,2040-10-20,CUST-6981,Jane,customer763@example.com,+91-7471309153,"33 Street, City-64, State-20",2040-10-24,Delivered,Amazon,False,North
AMA-483495,PID-3925,Book,Books,5,785.57,2040-10-21,CUST-6622,Taylor,customer68@example.com,+91-7528757632,"289 Street, City-67, State-18",2040-10-25,Cancelled,Amazon,False,West
AMA-811282,PID-9512,Shoes,Electronics,3,856.56,2040-10-22,CUST-3014,Sam,customer756@example.com,+91-8657453685,"4 Street, City-84, State-2",2040-10-26,Cancelled,Amazon,True,North
AMA-923978,PID-1560,Book,Books,1,529.02,2040-10-23,CUST-6336,Jane,customer797@example.com,+91-7793977581,"492 Street, City-89, State-17",2040-10-27,In Transit,Amazon,True,West
AMA-484360,PID-5695,Laptop,Books,5,708.31,2040-10-24,CUST-1469,Sam,customer964@example.com,+91-9247597774,"249 Street, City-31, State-18",2040-10-28,In Transit,Amazon,False,North
AMA-282673,PID-7686,Headphones,Books,1,184.24,2040-10-25,CUST-9640,Alex,customer593@example.com,+91-8895329402,"68 Street, City-84, State-21",2040-10-29,Cancelled,Amazon,True,South
AMA-886070,PID-3562,Headphones,Books,2,974.67,2040-10-26,CUST-2581,John,customer795@example.com,+91-9663021359,"9 Street, City-63, State-26",2040-10-30,In Transit,Amazon,True,South
AMA-171257,PID-5853,Phone,Accessories,6,618.68,2040-10-27,CUST-6594,Sam,customer809@example.com,+91-7219505640,"32 Street, City-100, State-15",2040-10-31,In Transit,Amazon,True,South
AMA-267045,PID-4752,Watch,Books,8,654.22,2040-10-28,CUST-2658,John,customer307@example.com,+91-9307958500,"90 Street, City-4, State-20",2040-11-01,In Transit,Amazon,True,South
AMA-103995,PID-4925,Watch,Fashion,5,441.93,2040-10-29,CUST-1787,Alex,customer489@example.com,+91-8407177331,"354 Street, City-96, State-16",2040-11-02,Delivered,Amazon,False,North
AMA-398483,PID-6004,Laptop,Books,9,456.79,2040-10-30,CUST-2098,Alex,customer524@example.com,+91-9170052604,"34 Street, City-12, State-6",2040-11-03,Cancelled,Amazon,True,North
AMA-266333,PID-6210,Headphones,Books,6,844.04,2040-10-31,CUST-2770,Chris,customer903@example.com,+91-7032391416,"436 Street, City-53, State-19",2040-11-04,Cancelled,Amazon,False,South
AMA-763487,PID-8062,Shoes,Electronics,7,458.41,2040-11-01,CUST-6510,Alex,customer798@example.com,+91-8765879008,"267 Street, City-83, State-15",2040-11-05,Cancelled,Amazon,True,West
AMA-273626,PID-3447,Book,Fashion,8,429.78,2040-11-02,CUST-1371,Alex,customer669@example.com,+91-9939733233,"342 Street, City-93, State-16",2040-11-06,Cancelled,Amazon,True,West
AMA-636853,PID-5199,Watch,Fashion,9,472.66,2040-11-03,CUST-2657,Sam,customer926@example.com,+91-7339533231,"306 Street, City-15, State-20",2040-11-07,Delivered,Amazon,False,South
AMA-508070,PID-1198,Phone,Accessories,2,617.02,2040-11-04,CUST-3201,Sam,customer84@example.com,+91-9058367165,"177 Street, City-31, State-30",2040-11-08,Cancelled,Amazon,False,West
AMA-473911,PID-1226,Book,Electronics,5,376.49,2040-11-05,CUST-4752,Alex,customer731@example.com,+91-8628459980,"249 Street, City-54, State-12",2040-11-09,Delivered,Amazon,False,South
AMA-137589,PID-2416,Book,Accessories,2,848.83,2040-11-06,CUST-5323,John,customer907@example.com,+91-9472323327,"434 Street, City-14, State-3",2040-11-10,Cancelled,Amazon,False,West
AMA-440334,PID-1570,Phone,Electronics,5,452.71,2040-11-07,CUST-8657,Sam,customer459@example.com,+91-8027743094,"77 Street, City-91, State-22",2040-11-11,In Transit,Amazon,False,East
AMA-442518,PID-7437,Book,Electronics,2,993.69,2040-11-08,CUST-7742,Jane,customer715@example.com,+91-8759138708,"213 Street, City-36, State-14",2040-11-12,In Transit,Amazon,False,South
AMA-910118,PID-5685,Shoes,Accessories,4,180.21,2040-11-09,CUST-9521,Chris,customer876@example.com,+91-9754880865,"483 Street, City-9, State-5",2040-11-13,Delivered,Amazon,False,South
AMA-164456,PID-5518,Laptop,Books,7,536.61,2040-11-10,CUST-8732,Taylor,customer340@example.com,+91-8762145679,"348 Street, City-1, State-15",2040-11-14,In Transit,Amazon,True,North
AMA-182334,PID-1540,Phone,Electronics,9,711.83,2040-11-11,CUST-7708,Sam,customer710@example.com,+91-7991365874,"206 Street, City-24, State-20",2040-11-15,Delivered,Amazon,True,North
AMA-427692,PID-4438,Watch,Accessories,10,578.1,2040-11-12,CUST-2726,John,customer941@example.com,+91-9215509303,"63 Street, City-50, State-9",2040-11-16,In Transit,Amazon,True,East
AMA-916788,PID-8881,Phone,Accessories,1,388.63,2040-11-13,CUST-2633,Jane,customer759@example.com,+91-8768119505,"102 Street, City-60, State-23",2040-11-17,Cancelled,Amazon,False,South
AMA-999885,PID-4505,Watch,Electronics,3,863.18,2040-11-14,CUST-9853,Chris,customer322@example.com,+91-9709085692,"36 Street, City-56, State-3",2040-11-18,In Transit,Amazon,True,North
AMA-299027,PID-4355,Book,Fashion,1,427.15,2040-11-15,CUST-4047,Chris,customer647@example.com,+91-8337509904,"400 Street, City-29, State-1",2040-11-19,Cancelled,Amazon,True,East
AMA-813773,PID-8126,Laptop,Accessories,8,624.44,2040-11-16,CUST-1145,Alex,customer856@example.com,+91-7318082453,"287 Street, City-44, State-25",2040-11-20,Cancelled,Amazon,True,West
AMA-873215,PID-9697,Book,Books,1,329.0,2040-11-17,CUST-1233,Chris,customer87@example.com,+91-9945359103,"216 Street, City-66, State-28",2040-11-21,In Transit,Amazon,False,South
AMA-581638,PID-9478,Book,Fashion,1,934.08,2040-11-18,CUST-4433,Taylor,customer167@example.com,+91-8548093276,"143 Street, City-93, State-16",2040-11-22,In Transit,Amazon,False,West
AMA-839958,PID-8786,Book,Electronics,6,202.27,2040-11-19,CUST-1472,John,customer153@example.com,+91-9420430341,"420 Street, City-53, State-18",2040-11-23,In Transit,Amazon,True,East
AMA-350513,PID-5817,Headphones,Accessories,2,544.18,2040-11-20,CUST-2973,Chris,customer382@example.com,+91-7974171692,"262 Street, City-48, State-27",2040-11-24,In Transit,Amazon,False,West
AMA-779722,PID-3787,Shoes,Accessories,3,702.67,2040-11-21,CUST-4742,Chris,customer280@example.com,+91-8514460501,"260 Street, City-65, State-21",2040-11-25,Cancelled,Amazon,True,South
AMA-712939,PID-9379,Phone,Books,8,510.57,2040-11-22,CUST-7958,Alex,customer591@example.com,+91-8538816170,"226 Street, City-51, State-25",2040-11-26,Cancelled,Amazon,True,East
AMA-393215,PID-4297,Shoes,Electronics,5,773.4,2040-11-23,CUST-6607,Sam,customer945@example.com,+91-9361108188,"365 Street, City-64, State-14",2040-11-27,In Transit,Amazon,True,South
AMA-876358,PID-1117,Laptop,Fashion,5,957.25,2040-11-24,CUST-8251,Taylor,customer691@example.com,+91-9444895225,"366 Street, City-39, State-27",2040-11-28,Cancelled,Amazon,True,South
AMA-135393,PID-5428,Headphones,Books,2,762.55,2040-11-25,CUST-2249,Alex,customer369@example.com,+91-8209561891,"375 Street, City-51, State-15",2040-11-29,Cancelled,Amazon,True,North
AMA-537635,PID-9487,Shoes,Books,4,844.85,2040-11-26,CUST-4357,John,customer348@example.com,+91-8621014307,"187 Street, City-40, State-12",2040-11-30,Cancelled,Amazon,False,West
AMA-871000,PID-3624,Headphones,Books,10,207.35,2040-11-27,CUST-4148,John,customer813@example.com,+91-8763219127,"119 Street, City-95, State-25",2040-12-01,In Transit,Amazon,False,South
AMA-280506,PID-1374,Book,Books,1,729.56,2040-11-28,CUST-2646,Jane,customer824@example.com,+91-7472134462,"356 Street, City-71, State-16",2040-12-02,In Transit,Amazon,False,North
AMA-736098,PID-8408,Headphones,Fashion,6,396.33,2040-11-29,CUST-1118,Sam,customer231@example.com,+91-8819376953,"498 Street, City-90, State-23",2040-12-03,Cancelled,Amazon,True,East
AMA-644122,PID-6410,Book,Accessories,3,532.42,2040-11-30,CUST-4149,Sam,customer527@example.com,+91-8346127560,"396 Street, City-36, State-8",2040-12-04,Delivered,Amazon,False,North
AMA-576707,PID-4231,Laptop,Electronics,1,484.92,2040-12-01,CUST-3907,John,customer579@example.com,+91-7992422175,"73 Street, City-98, State-19",2040-12-05,Delivered,Amazon,True,South
AMA-642161,PID-3795,Headphones,Books,5,942.65,2040-12-02,CUST-9078,Jane,customer849@example.com,+91-9536883953,"403 Street, City-7, State-23",2040-12-06,Delivered,Amazon,False,South
AMA-492073,PID-1913,Book,Fashion,4,164.02,2040-12-03,CUST-5167,Chris,customer800@example.com,+91-9579480766,"183 Street, City-79, State-5",2040-12-07,Delivered,Amazon,False,North
AMA-588304,PID-4037,Shoes,Books,5,286.28,2040-12-04,CUST-3434,John,customer985@example.com,+91-9473124642,"414 Street, City-46, State-2",2040-12-08,Delivered,Amazon,True,North
AMA-607647,PID-5009,Laptop,Fashion,1,432.92,2040-12-05,CUST-3337,Taylor,customer991@example.com,+91-8794494183,"309 Street, City-17, State-19",2040-12-09,Cancelled,Amazon,False,West
AMA-923474,PID-5962,Book,Accessories,10,995.41,2040-12-06,CUST-4659,Taylor,customer281@example.com,+91-9149016300,"171 Street, City-32, State-7",2040-12-10,In Transit,Amazon,True,East
AMA-121830,PID-3220,Headphones,Fashion,8,519.82,2040-12-07,CUST-1739,Chris,customer267@example.com,+91-7148134777,"87 Street, City-21, State-5",2040-12-11,Delivered,Amazon,True,South
AMA-616961,PID-2152,Headphones,Books,6,957.23,2040-12-08,CUST-2937,Sam,customer447@example.com,+91-9733699654,"197 Street, City-27, State-8",2040-12-12,Delivered,Amazon,False,East
AMA-579152,PID-1012,Laptop,Books,5,237.84,2040-12-09,CUST-4799,John,customer217@example.com,+91-9798612346,"436 Street, City-6, State-15",2040-12-13,In Transit,Amazon,False,South
AMA-870596,PID-1381,Laptop,Accessories,10,676.34,2040-12-10,CUST-1276,Taylor,customer161@example.com,+91-9110825980,"61 Street, City-23, State-21",2040-12-14,Cancelled,Amazon,False,South
AMA-404426,PID-7178,Headphones,Electronics,1,333.5,2040-12-11,CUST-8693,Alex,customer72@example.com,+91-8815506492,"378 Street, City-75, State-5",2040-12-15,Cancelled,Amazon,True,East
AMA-646304,PID-8098,Headphones,Accessories,6,263.15,2040-12-12,CUST-4662,John,customer496@example.com,+91-8427665528,"275 Street, City-52, State-1",2040-12-16,In Transit,Amazon,True,North
AMA-854752,PID-8060,Book,Books,2,413.31,2040-12-13,CUST-9515,Jane,customer228@example.com,+91-9620530648,"365 Street, City-9, State-27",2040-12-17,Delivered,Amazon,True,South
AMA-251749,PID-6495,Phone,Electronics,9,256.98,2040-12-14,CUST-5764,Taylor,customer854@example.com,+91-7970498987,"494 Street, City-16, State-20",2040-12-18,Delivered,Amazon,True,South
AMA-603579,PID-1782,Phone,Accessories,2,530.12,2040-12-15,CUST-6601,Taylor,customer682@example.com,+91-9911009571,"228 Street, City-52, State-22",2040-12-19,Delivered,Amazon,True,East
AMA-183333,PID-9372,Headphones,Accessories,8,503.65,2040-12-16,CUST-7708,Jane,customer49@example.com,+91-7466997465,"284 Street, City-99, State-27",2040-12-20,Delivered,Amazon,False,South
AMA-529316,PID-6157,Shoes,Fashion,1,671.3,2040-12-17,CUST-6858,Chris,customer825@example.com,+91-7425770286,"239 Street, City-4, State-5",2040-12-21,Cancelled,Amazon,False,West
AMA-899436,PID-5841,Book,Electronics,10,722.11,2040-12-18,CUST-1467,Jane,customer248@example.com,+91-9117537186,"186 Street, City-16, State-3",2040-12-22,In Transit,Amazon,True,East
AMA-308035,PID-8866,Book,Books,1,642.45,2040-12-19,CUST-2306,Chris,customer965@example.com,+91-9758827594,"369 Street, City-39, State-15",2040-12-23,In Transit,Amazon,False,South
AMA-778003,PID-5275,Watch,Accessories,10,701.1,2040-12-20,CUST-6815,Sam,customer306@example.com,+91-7118675521,"1 Street, City-24, State-13",2040-12-24,Cancelled,Amazon,True,South
AMA-871841,PID-3455,Book,Accessories,5,328.09,2040-12-21,CUST-4805,John,customer40@example.com,+91-7930469838,"248 Street, City-66, State-22",2040-12-25,In Transit,Amazon,True,West
AMA-894634,PID-1405,Shoes,Accessories,8,203.48,2040-12-22,CUST-6779,Sam,customer680@example.com,+91-7011015103,"375 Street, City-92, State-22",2040-12-26,In Transit,Amazon,True,West
